Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
First Time Home Buyer Spreadsheet | DTI and Cash Planning Tracker | Property Comparison Excel,https://www.etsy.com/listing/4533534819/first-time-home-buyer-spreadsheet-dti,ClarityGauge,https://www.etsy.com/shop/ClarityGauge,4.99,0,0,0,0,0,1 Mo.,0,0,0,,2,0,0.0,0,"first home buyer,homebuyer planner,house hunt,buyer readiness,real estate,mortgage spreadsheet,rent vs buy,property compare,closing costs,spreadsheet,excel template,mortgage planner,dti tracker",first home buyer,homebuyer planner,house hunt,buyer readiness,real estate,mortgage spreadsheet,rent vs buy,property compare,closing costs,spreadsheet,excel template,mortgage planner,dti tracker
"Debt Avalanche Spreadsheet for Google Sheets, Debt Payment Planner Tracker, Loan Payoff Budget Template, INSTANT DOWNLOAD - Blue LD017",https://www.etsy.com/listing/1580465112/debt-avalanche-spreadsheet-for-google,LivingFreeofD,https://www.etsy.com/shop/LivingFreeofD,4.82,0,0,0,0,0,33 Mo.,3,0,43,,70,0,0.0,2039,"debt payment tracker,debt snowball,debt avalanche,debt payoff planner,debt calculator,loan payoff tracker,credit card debt,mortgage payoff,student loan debt,financial planner,personal finance,debt google sheets,snowball method",debt payment tracker,debt snowball,debt avalanche,debt payoff planner,debt calculator,loan payoff tracker,credit card debt,mortgage payoff,student loan debt,financial planner,personal finance,debt google sheets,snowball method
"Credit Card Debt Tracker Printable Set, Debt-Free Trackers, Emergency Fund, Budget Planner,  INSTANT DOWNLOAD, 8 Pages - Blue LD054",https://www.etsy.com/listing/1508848057/credit-card-debt-tracker-printable-set,LivingFreeofD,https://www.etsy.com/shop/LivingFreeofD,6.21,0,0,0,0,0,37 Mo.,5,0,47,,70,0,0.0,2039,"finance planner,dave ramsey,emergency fund,credit card trcker,debt snowball,debt payoff tracker,mortgage tracker,budget tracker,debt-free goals,debt payment tracker,money mindset,printable budget,savings tracker",finance planner,dave ramsey,emergency fund,credit card trcker,debt snowball,debt payoff tracker,mortgage tracker,budget tracker,debt-free goals,debt payment tracker,money mindset,printable budget,savings tracker
"Credit Card Debt Tracker Printable Set, Debt-Free Trackers, Emergency Fund, Budget Planner PDF,  INSTANT DOWNLOAD, 8 Pages - Beige LD051",https://www.etsy.com/listing/1494671166/credit-card-debt-tracker-printable-set,LivingFreeofD,https://www.etsy.com/shop/LivingFreeofD,6.21,0,0,0,0,0,37 Mo.,3,0,55,,70,0,0.0,2039,"finance planner,dave ramsey,emergency fund,credit card trcker,debt snowball,debt payoff tracker,mortgage tracker,budget tracker,debt-free goals,debt payment tracker,money mindset,printable budget,savings tracker",finance planner,dave ramsey,emergency fund,credit card trcker,debt snowball,debt payoff tracker,mortgage tracker,budget tracker,debt-free goals,debt payment tracker,money mindset,printable budget,savings tracker
"Debt Avalanche Spreadsheet for Google Sheets, Debt Payment Planner Tracker, Loan Payoff Budget Template, INSTANT DOWNLOAD - Neutral LD018",https://www.etsy.com/listing/1580462026/debt-avalanche-spreadsheet-for-google,LivingFreeofD,https://www.etsy.com/shop/LivingFreeofD,4.82,0,0,0,0,0,33 Mo.,1,0,66,,70,0,0.0,2039,"debt payment tracker,debt snowball,debt avalanche,debt payoff planner,debt calculator,loan payoff tracker,credit card debt,mortgage payoff,student loan debt,financial planner,personal finance,debt google sheets,snowball method",debt payment tracker,debt snowball,debt avalanche,debt payoff planner,debt calculator,loan payoff tracker,credit card debt,mortgage payoff,student loan debt,financial planner,personal finance,debt google sheets,snowball method
"Home Functional Icons | Planner Stickers, Rent,  OodlemaDoodles",https://www.etsy.com/listing/885298665/home-functional-icons-planner-stickers,OodlemaDoodles,https://www.etsy.com/shop/OodlemaDoodles,3.85,0,0,0,10,3,69 Mo.,29,0,240,Paper & Party Supplies,133,0,4.17,59257,"planner,planning,happy planner,erin condren,stickers,event,uk,functional,home,mortgage,rent,flat,house",planner,planning,happy planner,erin condren,stickers,event,uk,functional,home,mortgage,rent,flat,house
"House Payment Planner Stickers, Mortgage Payment Reminder, Rent Payment reminder for planner",https://www.etsy.com/listing/1703275518/house-payment-planner-stickers-mortgage,Judeannedesigns,https://www.etsy.com/shop/Judeannedesigns,3.50,0,0,0,0,0,27 Mo.,35,0,223,Paper & Party Supplies,47,0,0.0,42977,"minimalist planner,mortgage reminder,bill planner sticker,cute housestickers,mortgage payment,functional stickers,bullet journals,calendar stickers,house payment,rent due sticker,mortgage due,rent due stickers,pay bills planner",minimalist planner,mortgage reminder,bill planner sticker,cute housestickers,mortgage payment,functional stickers,bullet journals,calendar stickers,house payment,rent due sticker,mortgage due,rent due stickers,pay bills planner
"Mortgage Loan Stickers |  Hand drawn Stickers, Planner Stickers, CoffeeBeanPaper, Mortgage Loan,  Budget, financing, finances",https://www.etsy.com/listing/797964971/mortgage-loan-stickers-hand-drawn,CoffeeBeanPaper,https://www.etsy.com/shop/CoffeeBeanPaper,3.50,0,0,0,25,6,75 Mo.,33,0,209,Paper & Party Supplies,127,0,11.96,4685,"planning,planning stickers,stickers,hand-drawn stickers,planner stickers,erin condren,hobonichi,happy planner,print pression,stalogy,budgeting,mortgage loan,coffeebeanpaper",planning,planning stickers,stickers,hand-drawn stickers,planner stickers,erin condren,hobonichi,happy planner,print pression,stalogy,budgeting,mortgage loan,coffeebeanpaper
"Pay Bills Script Planner Stickers: Erin Condren, Limelife, Plum Paper",https://www.etsy.com/listing/731342964/pay-bills-script-planner-stickers-erin,MyOwnCraftsStore,https://www.etsy.com/shop/MyOwnCraftsStore,0.97,0,0,0,19,4,81 Mo.,25,0,315,Paper & Party Supplies,124,0,6.03,31622,"planner stickers,stickers,pay bills,reminder,ec,eric condern,pay rent,mortgage,pay due,script word strokes,pay bills word,pay,bills",planner stickers,stickers,pay bills,reminder,ec,eric condern,pay rent,mortgage,pay due,script word strokes,pay bills word,pay,bills
"Kawaii Bill Payment Planner Stickers: Erin Condren, Limelife, Plum Paper",https://www.etsy.com/listing/789183876/kawaii-bill-payment-planner-stickers,MyOwnCraftsStore,https://www.etsy.com/shop/MyOwnCraftsStore,0.97,0,0,0,24,5,74 Mo.,31,0,512,Paper & Party Supplies,124,0,4.69,31622,"sticker,planner,erin condren,life planner,planner stickers,kawaii monthly bill,monthly bill,bill,payment,pay bill,pay rent,mortgage,utility bills",sticker,planner,erin condren,life planner,planner stickers,kawaii monthly bill,monthly bill,bill,payment,pay bill,pay rent,mortgage,utility bills
Mortgage Payoff Debt Tracker Progress Sheet | House Down Payment Saving Chart | Debt-Free Goal Tracker | Deposit Progress Colouring Sheet,https://www.etsy.com/listing/766060370/mortgage-payoff-debt-tracker-progress,ProPrintablePlanners,https://www.etsy.com/shop/ProPrintablePlanners,7.99,0,0,0,19,1,77 Mo.,42,0,2310,Paper & Party Supplies,79,0,0.82,76,"goal tracker,printable tracker,digital planner,blank tracker,30 day challenge,progress chart,progress tracker,mortgage payoff,house deposit,coloring sheet",goal tracker,printable tracker,digital planner,blank tracker,30 day challenge,progress chart,progress tracker,mortgage payoff,house deposit,coloring sheet,--,--,--
"Debt Payoff Tracker, Snowball Avalanche Calculator, Credit Card Tracker, Home Loan, Student Loan, Debt-Free Planner, Google Sheet",https://www.etsy.com/listing/1689696872/debt-payoff-tracker-snowball-avalanche,TemplatesPantry,https://www.etsy.com/shop/TemplatesPantry,6.39,0,0,0,5,1,28 Mo.,3,0,84,Paper & Party Supplies,30,0,5.95,30298,"budget planner,credit card debt,debt avalanche,debt google sheets,debt payoff tracker,debt snowball excel,debt spreadsheet,debt tracker excel,financial planner,mortgage payoff,personal finance,snowball calculator,student loan payoff",budget planner,credit card debt,debt avalanche,debt google sheets,debt payoff tracker,debt snowball excel,debt spreadsheet,debt tracker excel,financial planner,mortgage payoff,personal finance,snowball calculator,student loan payoff
"Mortgage Payoff Tracker, Mortgage Debt Payments Tracker, Color In House Payments Tracker",https://www.etsy.com/listing/688084747/mortgage-payoff-tracker-mortgage-debt,AdventurePrintables,https://www.etsy.com/shop/AdventurePrintables,2.28,0,0,0,4,0,88 Mo.,32,0,400,Paper & Party Supplies,113,0,1.0,15029,"debt tracker,dave ramsey,loan payments,financial peace,finance planner,monthly debt payment,personal finance,mortgage payoff plan,mortgage payment,payments tracker,house payments,color in tracker,debt payoff plan",debt tracker,dave ramsey,loan payments,financial peace,finance planner,monthly debt payment,personal finance,mortgage payoff plan,mortgage payment,payments tracker,house payments,color in tracker,debt payoff plan
"Mortgage Payoff Tracker, Mortgage Debt Payments Tracker, Color In House Payments Tracker, Real Estate Payoff",https://www.etsy.com/listing/674231868/mortgage-payoff-tracker-mortgage-debt,AdventurePrintables,https://www.etsy.com/shop/AdventurePrintables,2.28,0,0,0,0,0,88 Mo.,34,0,275,Paper & Party Supplies,113,0,0.0,15029,"debt tracker,dave ramsey,loan payments,financial peace,finance planner,mortgage payoff plan,house payoff tracker,down payment tracker,rental house tracker,real estate payoff,mortgage payments,payments tracker,baby steps tracker",debt tracker,dave ramsey,loan payments,financial peace,finance planner,mortgage payoff plan,house payoff tracker,down payment tracker,rental house tracker,real estate payoff,mortgage payments,payments tracker,baby steps tracker
"Debt Payoff Tracker, Snowball Method, Google Sheets & Excel (Digital Download)",https://www.etsy.com/listing/4312046732/debt-payoff-tracker-snowball-method,MehZarTemplates,https://www.etsy.com/shop/MehZarTemplates,5.99,0,0,0,2,1,14 Mo.,2,0,31,,17,0,6.45,135,"debt payment tracker,debt snowball,debt avalanche,debt payoff planner,debt calculator,loan payoff tracker,credit card debt,mortgage payoff,financial planner,personal finance,debt google sheets,snowball method",debt payment tracker,debt snowball,debt avalanche,debt payoff planner,debt calculator,loan payoff tracker,credit card debt,mortgage payoff,financial planner,personal finance,debt google sheets,snowball method,--
"MLO SAFE exam success Passport |19-Page Printable NMLS Study Planner,30Day Roadmap, Practice Log + free Interactive Companion atSafeXDigital",https://www.etsy.com/listing/4528394776/mlo-safe-exam-success-passport-19-page,Jade13Shop,https://www.etsy.com/shop/Jade13Shop,1.13,0,0,0,0,0,1 Mo.,0,0,12,,29,0,0.0,218,"safe mlo exam prep,nmls exam study,mortgage loan originator,mlo study guide,safe mlo planner,nmls printable,mlo roadmap,mortgage exam prep,mlo workbook,safe exam checklist,nmls pdf,loan officer prep,mlo success",safe mlo exam prep,nmls exam study,mortgage loan originator,mlo study guide,safe mlo planner,nmls printable,mlo roadmap,mortgage exam prep,mlo workbook,safe exam checklist,nmls pdf,loan officer prep,mlo success
"Debt Payoff Tracker, Mortgage Calculator, Snowball Avalanche Spreadsheet (Digital Download)",https://www.etsy.com/listing/4530989108/debt-payoff-tracker-mortgage-calculator,BlossomHillStudios,https://www.etsy.com/shop/BlossomHillStudios,3.00,0,0,0,0,0,1 Mo.,0,0,14,,52,0,0.0,2865,"debt payoff,debt snowball,debt avalanche,mortgage payoff,mortgage calculator,debt tracker,debt free planner,payoff spreadsheet,financial planner,loan payoff tracker,debt payoff planner,mortgage tracker,excel finance",debt payoff,debt snowball,debt avalanche,mortgage payoff,mortgage calculator,debt tracker,debt free planner,payoff spreadsheet,financial planner,loan payoff tracker,debt payoff planner,mortgage tracker,excel finance
"Ultimate Debt Payoff Tracker, Snowball, Avalanche, 3 Custom Methods, Credit Card, Home Loan, Student Loan, Debt-Free (Google Sheets & Excel)",https://www.etsy.com/listing/4544797476/ultimate-debt-payoff-tracker-snowball,Easy2PrintStore,https://www.etsy.com/shop/Easy2PrintStore,22.84,0,0,0,0,0,1 Mo.,0,0,2,"Books, Movies & Music",26,0,0.0,192,"credit utilization,debt avalanche,mortgage payoff,google sheets budget,credit card payoff,debt payoff chart,debt snowball,student loan debt,debt payment tracker,debt payoff tracker,debt template,debt free chart,financial planner",credit utilization,debt avalanche,mortgage payoff,google sheets budget,credit card payoff,debt payoff chart,debt snowball,student loan debt,debt payment tracker,debt payoff tracker,debt template,debt free chart,financial planner
"Google Sheets Debt Calculator, Debt Avalanche Loan Payoff Tracker, Repay Debt Quickly Worksheet, Mortgage Loan Amortization Payment Planner",https://www.etsy.com/listing/1104497729/google-sheets-debt-calculator-debt,OrderlyCore,https://www.etsy.com/shop/OrderlyCore,6.70,0,0,0,26,7,57 Mo.,27,0,675,Paper & Party Supplies,63,0,3.85,492,"google sheets debt,car debt calculator,debt avalanche loan,loan payoff tracker,repay debt quickly,worksheet dashboard,mortgage loan budget,loan amortization re,amortization payment,payment planner auto,financial freedom fi,credit card pay note,dave ramsey schedule",google sheets debt,car debt calculator,debt avalanche loan,loan payoff tracker,repay debt quickly,worksheet dashboard,mortgage loan budget,loan amortization re,amortization payment,payment planner auto,financial freedom fi,credit card pay note,dave ramsey schedule
"Toy Brick Doodles - Planner Stickers, Planner Icons",https://www.etsy.com/listing/1555055481/toy-brick-doodles-planner-stickers,AllycatsShop,https://www.etsy.com/shop/AllycatsShop,2.84,0,0,0,0,0,35 Mo.,3,0,63,Paper & Party Supplies,160,0,0.0,37604,"planner stickers,erin condren sticker,erin condren planner,mambi stickers,plum paper stickers,personal stickers,doodle stickers,meal tracker sticker,icon stickers,house icon,house stickers,mortgage sticker,rent sticker",planner stickers,erin condren sticker,erin condren planner,mambi stickers,plum paper stickers,personal stickers,doodle stickers,meal tracker sticker,icon stickers,house icon,house stickers,mortgage sticker,rent sticker
